AD,ED,borough,pri_total_valid,pri_mam_share,pri_cuo_share
56,9,BK,445.0,0.8134831460674158,0.18651685393258421
56,10,BK,347.0,0.7780979827089337,0.2219020172910663
56,11,BK,506.0,0.7450592885375494,0.25494071146245056
56,12,BK,511.0,0.898238747553816,0.10176125244618395
56,13,BK,375.0,0.7066666666666667,0.29333333333333333
56,14,BK,381.0,0.8451443569553806,0.1548556430446194
56,15,BK,128.0,0.5625,0.4375
56,16,BK,241.0,0.7302904564315352,0.26970954356846477
56,17,BK,356.0,0.7415730337078652,0.2584269662921348
56,18,BK,35.0,0.9714285714285714,0.02857142857142858
56,19,BK,378.0,0.7592592592592593,0.2407407407407407
56,20,BK,562.0,0.8291814946619217,0.1708185053380783
56,21,BK,418.0,0.7942583732057417,0.20574162679425834
56,22,BK,297.0,0.7710437710437711,0.2289562289562289
56,23,BK,329.0,0.8115501519756839,0.18844984802431608
56,24,BK,475.0,0.7957894736842105,0.2042105263157895
56,25,BK,501.0,0.8762475049900199,0.12375249500998009
56,26,BK,322.0,0.6366459627329193,0.3633540372670807
56,27,BK,521.0,0.8522072936660269,0.14779270633397312
56,28,BK,380.0,0.7684210526315789,0.2315789473684211
56,29,BK,574.0,0.7439024390243902,0.25609756097560976
56,30,BK,396.0,0.7954545454545454,0.20454545454545459
56,31,BK,383.0,0.8381201044386423,0.16187989556135773
56,32,BK,513.0,0.8187134502923976,0.18128654970760238
56,33,BK,405.0,0.7925925925925926,0.20740740740740737
56,34,BK,289.0,0.615916955017301,0.38408304498269896
56,35,BK,403.0,0.739454094292804,0.26054590570719605
56,36,BK,403.0,0.7518610421836228,0.24813895781637718
56,37,BK,596.0,0.7953020134228188,0.2046979865771812
56,38,BK,520.0,0.8480769230769231,0.15192307692307694
56,39,BK,376.0,0.8138297872340425,0.18617021276595747
56,40,BK,416.0,0.7427884615384616,0.25721153846153844
56,41,BK,458.0,0.8296943231441049,0.17030567685589515
56,42,BK,413.0,0.7263922518159807,0.27360774818401934
56,43,BK,447.0,0.7158836689038032,0.28411633109619683
56,44,BK,528.0,0.8162878787878788,0.18371212121212122
56,45,BK,393.0,0.816793893129771,0.18320610687022898
56,46,BK,491.0,0.8024439918533605,0.19755600814663954
56,47,BK,504.0,0.7896825396825397,0.21031746031746035
56,48,BK,556.0,0.7589928057553957,0.24100719424460426
56,49,BK,512.0,0.779296875,0.220703125
56,50,BK,592.0,0.7922297297297297,0.20777027027027029
56,51,BK,92.0,0.3804347826086957,0.6195652173913043
56,52,BK,130.0,0.45384615384615384,0.5461538461538462
56,53,BK,448.0,0.8080357142857143,0.1919642857142857
56,54,BK,214.0,0.8177570093457944,0.18224299065420557
56,55,BK,255.0,0.6274509803921569,0.37254901960784315
56,56,BK,525.0,0.7714285714285715,0.22857142857142854
56,57,BK,60.0,0.5166666666666667,0.4833333333333333
56,58,BK,627.0,0.8022328548644339,0.19776714513556615
56,59,BK,339.0,0.8436578171091446,0.15634218289085544
56,60,BK,216.0,0.7638888888888888,0.23611111111111116
56,61,BK,205.0,0.8,0.19999999999999996
56,62,BK,301.0,0.5514950166112956,0.44850498338870437
56,63,BK,461.0,0.789587852494577,0.21041214750542303
56,64,BK,243.0,0.6790123456790124,0.32098765432098764
56,65,BK,135.0,0.6592592592592592,0.3407407407407408
56,66,BK,107.0,0.6074766355140186,0.39252336448598135
56,67,BK,85.0,0.32941176470588235,0.6705882352941177
56,68,BK,141.0,0.5957446808510638,0.4042553191489362
56,69,BK,490.0,0.8346938775510204,0.16530612244897958
56,70,BK,78.0,0.9743589743589743,0.02564102564102566
57,1,BK,151.0,0.45695364238410596,0.543046357615894
57,2,BK,155.0,0.3419354838709677,0.6580645161290323
57,3,BK,145.0,0.38620689655172413,0.6137931034482759
57,4,BK,148.0,0.3108108108108108,0.6891891891891893
57,5,BK,60.0,0.3,0.7
57,6,BK,117.0,0.3162393162393162,0.6837606837606838
57,7,BK,93.0,0.23655913978494625,0.7634408602150538
57,8,BK,532.0,0.8966165413533834,0.10338345864661658
57,9,BK,456.0,0.8464912280701754,0.1535087719298246
57,10,BK,690.0,0.8,0.19999999999999996
57,11,BK,657.0,0.7747336377473364,0.2252663622526636
57,12,BK,148.0,0.668918918918919,0.33108108108108103
57,13,BK,376.0,0.15425531914893617,0.8457446808510638
57,14,BK,267.0,0.45318352059925093,0.5468164794007491
57,15,BK,457.0,0.7089715536105032,0.29102844638949676
57,16,BK,543.0,0.852670349907919,0.147329650092081
57,17,BK,522.0,0.8486590038314177,0.15134099616858232
57,18,BK,264.0,0.7651515151515151,0.23484848484848486
57,19,BK,484.0,0.8657024793388429,0.13429752066115708
57,20,BK,567.0,0.8395061728395061,0.16049382716049387
57,21,BK,508.0,0.8405511811023622,0.15944881889763785
57,22,BK,651.0,0.8310291858678955,0.16897081413210446
57,23,BK,523.0,0.8317399617590823,0.16826003824091773
57,24,BK,326.0,0.8987730061349694,0.10122699386503065
57,25,BK,374.0,0.6149732620320856,0.3850267379679144
57,26,BK,372.0,0.7123655913978495,0.2876344086021505
57,27,BK,662.0,0.8066465256797583,0.19335347432024175
57,28,BK,527.0,0.6242884250474383,0.3757115749525617
57,29,BK,549.0,0.7704918032786885,0.2295081967213115
57,30,BK,592.0,0.4966216216216216,0.5033783783783784
57,31,BK,203.0,0.35467980295566504,0.645320197044335
57,32,BK,553.0,0.8770343580470162,0.12296564195298376
57,33,BK,682.0,0.8724340175953079,0.12756598240469208
57,34,BK,622.0,0.905144694533762,0.094855305466238
57,35,BK,600.0,0.8183333333333334,0.18166666666666664
57,36,BK,608.0,0.8421052631578947,0.1578947368421053
57,37,BK,664.0,0.8237951807228916,0.1762048192771084
57,38,BK,445.0,0.8966292134831461,0.10337078651685394
57,39,BK,396.0,0.8459595959595959,0.1540404040404041
57,40,BK,391.0,0.8644501278772379,0.13554987212276215
57,41,BK,379.0,0.8496042216358839,0.1503957783641161
57,42,BK,346.0,0.8410404624277457,0.15895953757225434
57,43,BK,761.0,0.7805519053876478,0.21944809461235215
57,44,BK,584.0,0.8664383561643836,0.13356164383561642
57,45,BK,480.0,0.8166666666666667,0.18333333333333335
57,46,BK,634.0,0.8280757097791798,0.17192429022082023
57,47,BK,720.0,0.8902777777777777,0.10972222222222228
57,48,BK,727.0,0.8775790921595599,0.12242090784044013
57,49,BK,758.0,0.8614775725593667,0.13852242744063326
57,50,BK,623.0,0.8170144462279294,0.1829855537720706
57,51,BK,783.0,0.8684546615581098,0.1315453384418902
57,52,BK,582.0,0.8969072164948454,0.1030927835051546
57,53,BK,386.0,0.8626943005181347,0.13730569948186533
57,54,BK,589.0,0.9219015280135824,0.07809847198641762
57,55,BK,644.0,0.8586956521739131,0.14130434782608692
57,56,BK,583.0,0.8404802744425386,0.1595197255574614
57,57,BK,586.0,0.78839590443686,0.21160409556313997
57,58,BK,532.0,0.8778195488721805,0.1221804511278195
57,59,BK,474.0,0.8375527426160337,0.16244725738396626
57,60,BK,721.0,0.7780859916782247,0.22191400832177532
57,61,BK,579.0,0.7530224525043178,0.24697754749568224
57,62,BK,399.0,0.7518796992481203,0.24812030075187974
57,63,BK,563.0,0.7566607460035524,0.24333925399644762
57,64,BK,309.0,0.5792880258899676,0.42071197411003236
57,65,BK,352.0,0.5056818181818182,0.49431818181818177
57,66,BK,282.0,0.6312056737588653,0.36879432624113473
57,67,BK,44.0,0.7272727272727273,0.2727272727272727
57,68,BK,237.0,0.9240506329113924,0.07594936708860756
57,69,BK,98.0,0.8775510204081632,0.12244897959183676
57,70,BK,315.0,0.7587301587301587,0.2412698412698413
57,71,BK,273.0,0.315018315018315,0.684981684981685
57,72,BK,185.0,0.9027027027027027,0.0972972972972973
57,73,BK,612.0,0.8088235294117647,0.19117647058823528
57,74,BK,448.0,0.8191964285714286,0.1808035714285714
57,75,BK,24.0,0.9583333333333334,0.04166666666666663
57,76,BK,4.0,0.5,0.5
57,77,BK,0.0,0.0,0.0
57,78,BK,0.0,0.0,0.0
57,79,BK,0.0,0.0,0.0
57,80,BK,0.0,0.0,0.0
57,81,BK,0.0,0.0,0.0
58,1,BK,168.0,0.35714285714285715,0.6428571428571428
58,2,BK,158.0,0.310126582278481,0.689873417721519
58,3,BK,292.0,0.3082191780821918,0.6917808219178082
58,4,BK,181.0,0.287292817679558,0.7127071823204421
58,5,BK,201.0,0.3283582089552239,0.6716417910447761
58,6,BK,177.0,0.23163841807909605,0.768361581920904
58,7,BK,222.0,0.2072072072072072,0.7927927927927928
58,8,BK,204.0,0.3284313725490196,0.6715686274509804
58,9,BK,199.0,0.2562814070351759,0.7437185929648241
58,10,BK,197.0,0.2182741116751269,0.7817258883248731
58,11,BK,295.0,0.26101694915254237,0.7389830508474576
58,12,BK,198.0,0.30303030303030304,0.696969696969697
58,13,BK,277.0,0.27075812274368233,0.7292418772563176
58,14,BK,236.0,0.3008474576271186,0.6991525423728814
58,15,BK,234.0,0.24786324786324787,0.7521367521367521
58,16,BK,226.0,0.2168141592920354,0.7831858407079646
58,17,BK,210.0,0.24761904761904763,0.7523809523809524
58,18,BK,271.0,0.2656826568265683,0.7343173431734318
58,19,BK,182.0,0.21978021978021978,0.7802197802197802
58,20,BK,139.0,0.3237410071942446,0.6762589928057554
58,21,BK,210.0,0.21904761904761905,0.780952380952381
58,22,BK,59.0,0.1694915254237288,0.8305084745762712
58,23,BK,183.0,0.23497267759562843,0.7650273224043715
58,24,BK,11.0,0.45454545454545453,0.5454545454545454
58,25,BK,207.0,0.41545893719806765,0.5845410628019323
58,26,BK,203.0,0.29064039408866993,0.7093596059113301
58,27,BK,228.0,0.27631578947368424,0.7236842105263157
58,28,BK,278.0,0.29856115107913667,0.7014388489208634
58,29,BK,209.0,0.33014354066985646,0.6698564593301435
58,30,BK,155.0,0.2967741935483871,0.7032258064516129
58,31,BK,184.0,0.2608695652173913,0.7391304347826086
58,32,BK,240.0,0.2833333333333333,0.7166666666666667
58,33,BK,218.0,0.3302752293577982,0.6697247706422018
58,34,BK,263.0,0.4448669201520912,0.5551330798479088
58,35,BK,298.0,0.3187919463087248,0.6812080536912752
58,36,BK,211.0,0.3886255924170616,0.6113744075829384
58,37,BK,279.0,0.40860215053763443,0.5913978494623655
58,38,BK,208.0,0.33653846153846156,0.6634615384615384
58,39,BK,234.0,0.3504273504273504,0.6495726495726496
58,40,BK,285.0,0.543859649122807,0.45614035087719296
58,41,BK,246.0,0.4146341463414634,0.5853658536585367
58,42,BK,250.0,0.34,0.6599999999999999
58,43,BK,195.0,0.3230769230769231,0.676923076923077
58,44,BK,281.0,0.39501779359430605,0.604982206405694
58,45,BK,202.0,0.35148514851485146,0.6485148514851485
58,46,BK,120.0,0.30833333333333335,0.6916666666666667
58,47,BK,24.0,0.25,0.75
58,48,BK,138.0,0.2608695652173913,0.7391304347826086
58,49,BK,179.0,0.3128491620111732,0.6871508379888268
58,50,BK,181.0,0.3259668508287293,0.6740331491712708
58,51,BK,205.0,0.23902439024390243,0.7609756097560976
58,52,BK,227.0,0.28634361233480177,0.7136563876651982
58,53,BK,370.0,0.21081081081081082,0.7891891891891891
58,54,BK,80.0,0.3125,0.6875
58,55,BK,175.0,0.26285714285714284,0.7371428571428571
58,56,BK,151.0,0.26490066225165565,0.7350993377483444
58,57,BK,226.0,0.415929203539823,0.584070796460177
58,58,BK,314.0,0.23885350318471338,0.7611464968152866
58,59,BK,289.0,0.356401384083045,0.643598615916955
58,60,BK,288.0,0.3090277777777778,0.6909722222222222
58,61,BK,200.0,0.32,0.6799999999999999
58,62,BK,278.0,0.2697841726618705,0.7302158273381295
58,63,BK,224.0,0.27232142857142855,0.7276785714285714
58,64,BK,109.0,0.3302752293577982,0.6697247706422018
58,65,BK,0.0,0.0,0.0
58,66,BK,0.0,0.0,0.0
58,67,BK,0.0,0.0,0.0
59,1,BK,112.0,0.24107142857142858,0.7589285714285714
59,2,BK,210.0,0.2619047619047619,0.7380952380952381
59,3,BK,309.0,0.3106796116504854,0.6893203883495146
59,4,BK,302.0,0.2781456953642384,0.7218543046357616
59,5,BK,278.0,0.27697841726618705,0.7230215827338129
59,6,BK,256.0,0.26953125,0.73046875
59,7,BK,292.0,0.2945205479452055,0.7054794520547945
59,8,BK,262.0,0.24045801526717558,0.7595419847328244
59,9,BK,316.0,0.3322784810126582,0.6677215189873418
59,10,BK,246.0,0.4024390243902439,0.5975609756097561
59,11,BK,244.0,0.25,0.75
59,12,BK,267.0,0.32209737827715357,0.6779026217228464
59,13,BK,290.0,0.2482758620689655,0.7517241379310344
59,14,BK,166.0,0.3614457831325301,0.6385542168674698
59,15,BK,152.0,0.2565789473684211,0.743421052631579
59,16,BK,190.0,0.3,0.7
59,17,BK,273.0,0.31135531135531136,0.6886446886446886
59,18,BK,294.0,0.21428571428571427,0.7857142857142857
59,19,BK,279.0,0.21505376344086022,0.7849462365591398
59,20,BK,212.0,0.23113207547169812,0.7688679245283019
59,21,BK,231.0,0.22077922077922077,0.7792207792207793
59,22,BK,237.0,0.25316455696202533,0.7468354430379747
59,23,BK,120.0,0.3333333333333333,0.6666666666666667
59,24,BK,118.0,0.17796610169491525,0.8220338983050848
59,25,BK,111.0,0.1981981981981982,0.8018018018018018
59,26,BK,165.0,0.28484848484848485,0.7151515151515151
59,27,BK,254.0,0.36220472440944884,0.6377952755905512
59,28,BK,186.0,0.3118279569892473,0.6881720430107527
59,29,BK,238.0,0.3487394957983193,0.6512605042016807
59,30,BK,261.0,0.3831417624521073,0.6168582375478927
59,31,BK,82.0,0.3902439024390244,0.6097560975609756
59,32,BK,262.0,0.2595419847328244,0.7404580152671756
59,33,BK,225.0,0.39111111111111113,0.6088888888888888
59,34,BK,231.0,0.47619047619047616,0.5238095238095238
59,35,BK,99.0,0.43434343434343436,0.5656565656565656
59,36,BK,248.0,0.3790322580645161,0.6209677419354839
59,37,BK,294.0,0.3401360544217687,0.6598639455782314
59,38,BK,222.0,0.42342342342342343,0.5765765765765766
59,39,BK,334.0,0.32934131736526945,0.6706586826347305
59,40,BK,37.0,0.3783783783783784,0.6216216216216216
59,41,BK,206.0,0.2961165048543689,0.7038834951456311
59,42,BK,157.0,0.3503184713375796,0.6496815286624205
59,43,BK,265.0,0.3849056603773585,0.6150943396226415
59,44,BK,103.0,0.2815533980582524,0.7184466019417476
59,45,BK,249.0,0.3253012048192771,0.6746987951807228
59,46,BK,173.0,0.3179190751445087,0.6820809248554913
59,47,BK,122.0,0.1557377049180328,0.8442622950819672
59,48,BK,163.0,0.13496932515337423,0.8650306748466258
59,49,BK,145.0,0.16551724137931034,0.8344827586206897
59,50,BK,142.0,0.23943661971830985,0.7605633802816901
59,51,BK,133.0,0.22556390977443608,0.7744360902255639
59,52,BK,195.0,0.358974358974359,0.641025641025641
59,53,BK,177.0,0.2542372881355932,0.7457627118644068
59,54,BK,121.0,0.371900826446281,0.628099173553719
59,55,BK,217.0,0.3824884792626728,0.6175115207373272
59,56,BK,227.0,0.3788546255506608,0.6211453744493391
59,57,BK,215.0,0.3813953488372093,0.6186046511627907
59,58,BK,71.0,0.28169014084507044,0.7183098591549295
59,59,BK,68.0,0.22058823529411764,0.7794117647058824
59,60,BK,74.0,0.44594594594594594,0.5540540540540541
59,61,BK,19.0,0.2631578947368421,0.736842105263158
59,62,BK,1.0,1.0,0.0
59,63,BK,85.0,0.2823529411764706,0.7176470588235294
59,64,BK,7.0,0.42857142857142855,0.5714285714285714
59,65,BK,105.0,0.5047619047619047,0.49523809523809526
59,66,BK,76.0,0.32894736842105265,0.6710526315789473
59,67,BK,0.0,0.0,0.0
59,68,BK,0.0,0.0,0.0
59,69,BK,0.0,0.0,0.0
59,70,BK,0.0,0.0,0.0
60,1,BK,149.0,0.2684563758389262,0.7315436241610738
60,2,BK,149.0,0.2751677852348993,0.7248322147651007
60,3,BK,129.0,0.24031007751937986,0.7596899224806202
60,4,BK,222.0,0.33783783783783783,0.6621621621621622
60,5,BK,95.0,0.4421052631578947,0.5578947368421052
60,6,BK,201.0,0.31840796019900497,0.681592039800995
60,7,BK,316.0,0.35443037974683544,0.6455696202531646
60,8,BK,160.0,0.3,0.7
60,9,BK,264.0,0.2878787878787879,0.7121212121212122
60,10,BK,277.0,0.2996389891696751,0.7003610108303249
60,11,BK,161.0,0.18633540372670807,0.8136645962732919
60,12,BK,118.0,0.2796610169491525,0.7203389830508475
60,13,BK,125.0,0.216,0.784
60,14,BK,289.0,0.2560553633217993,0.7439446366782008
60,15,BK,227.0,0.2599118942731278,0.7400881057268722
60,16,BK,285.0,0.3263157894736842,0.6736842105263158
60,17,BK,225.0,0.29333333333333333,0.7066666666666667
60,18,BK,188.0,0.2712765957446808,0.7287234042553192
60,19,BK,250.0,0.244,0.756
60,20,BK,109.0,0.21100917431192662,0.7889908256880733
60,21,BK,262.0,0.2786259541984733,0.7213740458015268
60,22,BK,150.0,0.24,0.76
60,23,BK,168.0,0.24404761904761904,0.7559523809523809
60,24,BK,114.0,0.24561403508771928,0.7543859649122807
60,25,BK,219.0,0.2054794520547945,0.7945205479452055
60,26,BK,179.0,0.2346368715083799,0.7653631284916201
60,27,BK,80.0,0.3125,0.6875
60,28,BK,228.0,0.2543859649122807,0.7456140350877193
60,29,BK,164.0,0.3597560975609756,0.6402439024390244
60,30,BK,246.0,0.3252032520325203,0.6747967479674797
60,31,BK,164.0,0.32926829268292684,0.6707317073170731
60,32,BK,106.0,0.22641509433962265,0.7735849056603774
60,33,BK,79.0,0.3924050632911392,0.6075949367088608
60,34,BK,110.0,0.42727272727272725,0.5727272727272728
60,35,BK,170.0,0.3235294117647059,0.6764705882352942
60,36,BK,158.0,0.24050632911392406,0.759493670886076
60,37,BK,208.0,0.2644230769230769,0.7355769230769231
60,38,BK,157.0,0.3057324840764331,0.694267515923567
60,39,BK,208.0,0.34615384615384615,0.6538461538461539
60,40,BK,147.0,0.3197278911564626,0.6802721088435374
60,41,BK,116.0,0.3793103448275862,0.6206896551724138
60,42,BK,229.0,0.24890829694323144,0.7510917030567685
60,43,BK,160.0,0.5875,0.4125
60,44,BK,180.0,0.3111111111111111,0.6888888888888889
60,45,BK,146.0,0.5753424657534246,0.4246575342465754
60,46,BK,235.0,0.31063829787234043,0.6893617021276596
60,47,BK,38.0,0.8947368421052632,0.10526315789473684
60,48,BK,83.0,0.7108433734939759,0.28915662650602414
60,49,BK,105.0,0.3238095238095238,0.6761904761904762
60,50,BK,96.0,0.375,0.625
60,51,BK,227.0,0.42290748898678415,0.5770925110132159
60,52,BK,190.0,0.28421052631578947,0.7157894736842105
60,53,BK,183.0,0.3114754098360656,0.6885245901639344
60,54,BK,206.0,0.2669902912621359,0.7330097087378641
60,55,BK,185.0,0.3027027027027027,0.6972972972972973
60,56,BK,122.0,0.23770491803278687,0.7622950819672132
60,57,BK,129.0,0.37209302325581395,0.627906976744186
60,58,BK,142.0,0.3732394366197183,0.6267605633802817
60,59,BK,42.0,0.23809523809523808,0.7619047619047619
60,60,BK,13.0,0.6153846153846154,0.3846153846153846
60,61,BK,0.0,0.0,0.0
60,62,BK,196.0,0.34183673469387754,0.6581632653061225
60,63,BK,48.0,0.7291666666666666,0.27083333333333337
60,64,BK,0.0,0.0,0.0
61,100,BK,2.0,1.0,0.0
61,101,BK,0.0,0.0,0.0
61,102,BK,0.0,0.0,0.0
61,103,BK,0.0,0.0,0.0
61,104,BK,0.0,0.0,0.0
61,105,BK,0.0,0.0,0.0
61,106,BK,0.0,0.0,0.0
61,107,BK,0.0,0.0,0.0
61,108,BK,0.0,0.0,0.0
61,109,BK,0.0,0.0,0.0
61,110,BK,0.0,0.0,0.0
61,111,BK,0.0,0.0,0.0
61,112,BK,0.0,0.0,0.0
61,113,BK,0.0,0.0,0.0
61,114,BK,0.0,0.0,0.0
64,75,BK,317.0,0.7097791798107256,0.2902208201892744
64,76,BK,102.0,0.8725490196078431,0.12745098039215685
64,77,BK,307.0,0.7263843648208469,0.2736156351791531
64,78,BK,209.0,0.7272727272727273,0.2727272727272727
64,79,BK,266.0,0.7857142857142857,0.2142857142857143
64,80,BK,329.0,0.7264437689969605,0.2735562310030395
64,81,BK,468.0,0.7414529914529915,0.2585470085470085
64,82,BK,340.0,0.6205882352941177,0.37941176470588234
64,83,BK,337.0,0.6409495548961425,0.35905044510385753
64,84,BK,169.0,0.4556213017751479,0.5443786982248521
64,85,BK,167.0,0.4251497005988024,0.5748502994011976
64,86,BK,123.0,0.4065040650406504,0.5934959349593496
64,87,BK,124.0,0.7983870967741935,0.2016129032258065
77,1,BX,137.0,0.39416058394160586,0.6058394160583942
77,2,BX,223.0,0.3991031390134529,0.600896860986547
77,3,BX,171.0,0.3567251461988304,0.6432748538011697
77,4,BX,67.0,0.7014925373134329,0.29850746268656714
77,5,BX,188.0,0.3404255319148936,0.6595744680851063
77,6,BX,181.0,0.2596685082872928,0.7403314917127072
77,7,BX,200.0,0.41,0.5900000000000001
77,8,BX,187.0,0.33689839572192515,0.6631016042780749
77,9,BX,204.0,0.38235294117647056,0.6176470588235294
77,10,BX,183.0,0.3879781420765027,0.6120218579234973
77,11,BX,219.0,0.3561643835616438,0.6438356164383562
77,12,BX,229.0,0.3056768558951965,0.6943231441048034
77,13,BX,251.0,0.250996015936255,0.749003984063745
77,14,BX,157.0,0.2484076433121019,0.7515923566878981
77,15,BX,19.0,0.47368421052631576,0.5263157894736843
77,16,BX,34.0,0.23529411764705882,0.7647058823529411
77,17,BX,123.0,0.25203252032520324,0.7479674796747968
77,18,BX,138.0,0.35507246376811596,0.644927536231884
77,19,BX,162.0,0.2777777777777778,0.7222222222222222
77,20,BX,67.0,0.373134328358209,0.6268656716417911
77,21,BX,146.0,0.3972602739726027,0.6027397260273972
77,22,BX,137.0,0.3284671532846715,0.6715328467153285
77,23,BX,190.0,0.3894736842105263,0.6105263157894737
77,24,BX,172.0,0.3313953488372093,0.6686046511627908
77,25,BX,90.0,0.34444444444444444,0.6555555555555556
77,26,BX,124.0,0.25806451612903225,0.7419354838709677
77,27,BX,157.0,0.39490445859872614,0.6050955414012739
77,28,BX,116.0,0.39655172413793105,0.603448275862069
77,29,BX,39.0,0.38461538461538464,0.6153846153846154
77,30,BX,66.0,0.3939393939393939,0.6060606060606061
77,31,BX,151.0,0.33774834437086093,0.6622516556291391
77,32,BX,130.0,0.36923076923076925,0.6307692307692307
77,33,BX,95.0,0.35789473684210527,0.6421052631578947
77,34,BX,159.0,0.37735849056603776,0.6226415094339622
77,35,BX,127.0,0.31496062992125984,0.6850393700787402
77,36,BX,86.0,0.36046511627906974,0.6395348837209303
77,37,BX,143.0,0.44755244755244755,0.5524475524475525
77,38,BX,101.0,0.3564356435643564,0.6435643564356436
77,39,BX,152.0,0.47368421052631576,0.5263157894736843
77,40,BX,161.0,0.4782608695652174,0.5217391304347826
77,41,BX,173.0,0.37572254335260113,0.6242774566473989
77,42,BX,155.0,0.3225806451612903,0.6774193548387097
77,43,BX,123.0,0.4065040650406504,0.5934959349593496
77,44,BX,160.0,0.4,0.6
77,45,BX,56.0,0.375,0.625
77,46,BX,216.0,0.4351851851851852,0.5648148148148149
77,47,BX,285.0,0.48771929824561405,0.512280701754386
77,48,BX,125.0,0.432,0.5680000000000001
77,49,BX,313.0,0.4952076677316294,0.5047923322683706
77,50,BX,172.0,0.3488372093023256,0.6511627906976745
77,51,BX,143.0,0.5034965034965035,0.49650349650349646
77,52,BX,178.0,0.3595505617977528,0.6404494382022472
77,53,BX,184.0,0.47282608695652173,0.5271739130434783
77,54,BX,0.0,0.0,0.0
77,55,BX,0.0,0.0,0.0
77,56,BX,0.0,0.0,0.0
77,57,BX,0.0,0.0,0.0
77,58,BX,0.0,0.0,0.0
77,59,BX,0.0,0.0,0.0
78,1,BX,132.0,0.3409090909090909,0.6590909090909092
78,2,BX,223.0,0.40358744394618834,0.5964125560538116
78,3,BX,140.0,0.2857142857142857,0.7142857142857143
78,4,BX,124.0,0.2661290322580645,0.7338709677419355
78,5,BX,107.0,0.48598130841121495,0.514018691588785
78,6,BX,106.0,0.4811320754716981,0.5188679245283019
78,7,BX,149.0,0.3825503355704698,0.6174496644295302
78,8,BX,114.0,0.6140350877192983,0.38596491228070173
78,9,BX,142.0,0.7253521126760564,0.27464788732394363
78,10,BX,179.0,0.4860335195530726,0.5139664804469274
78,11,BX,126.0,0.6904761904761905,0.30952380952380953
78,12,BX,110.0,0.4727272727272727,0.5272727272727273
78,13,BX,164.0,0.22560975609756098,0.774390243902439
78,14,BX,140.0,0.38571428571428573,0.6142857142857143
78,15,BX,27.0,0.5555555555555556,0.4444444444444444
78,16,BX,97.0,0.26804123711340205,0.731958762886598
78,17,BX,157.0,0.37579617834394907,0.6242038216560509
78,18,BX,150.0,0.44,0.56
78,19,BX,142.0,0.4647887323943662,0.5352112676056338
78,20,BX,198.0,0.40404040404040403,0.595959595959596
78,21,BX,140.0,0.4714285714285714,0.5285714285714286
78,22,BX,177.0,0.4915254237288136,0.5084745762711864
78,23,BX,167.0,0.5508982035928144,0.4491017964071856
78,24,BX,25.0,0.36,0.64
78,25,BX,230.0,0.391304347826087,0.6086956521739131
78,26,BX,127.0,0.48031496062992124,0.5196850393700787
78,27,BX,201.0,0.5621890547263682,0.43781094527363185
78,28,BX,275.0,0.5454545454545454,0.4545454545454546
78,29,BX,125.0,0.56,0.43999999999999995
78,30,BX,200.0,0.53,0.47
78,31,BX,103.0,0.36893203883495146,0.6310679611650485
78,32,BX,454.0,0.3920704845814978,0.6079295154185023
78,33,BX,163.0,0.39263803680981596,0.6073619631901841
78,34,BX,181.0,0.35911602209944754,0.6408839779005524
78,35,BX,178.0,0.48314606741573035,0.5168539325842696
78,36,BX,120.0,0.325,0.675
78,37,BX,194.0,0.3402061855670103,0.6597938144329897
78,38,BX,106.0,0.44339622641509435,0.5566037735849056
78,39,BX,147.0,0.38095238095238093,0.6190476190476191
78,40,BX,120.0,0.425,0.575
78,41,BX,150.0,0.4066666666666667,0.5933333333333333
78,42,BX,163.0,0.4110429447852761,0.5889570552147239
78,43,BX,197.0,0.4720812182741117,0.5279187817258884
78,44,BX,236.0,0.423728813559322,0.576271186440678
78,45,BX,174.0,0.5,0.5
78,46,BX,118.0,0.4322033898305085,0.5677966101694916
78,47,BX,142.0,0.45774647887323944,0.5422535211267605
78,48,BX,0.0,0.0,0.0
78,49,BX,199.0,0.5025125628140703,0.4974874371859297
78,50,BX,0.0,0.0,0.0
78,51,BX,0.0,0.0,0.0
78,52,BX,0.0,0.0,0.0
78,53,BX,0.0,0.0,0.0
79,1,BX,171.0,0.28654970760233917,0.7134502923976609
79,2,BX,14.0,0.21428571428571427,0.7857142857142857
79,3,BX,147.0,0.3673469387755102,0.6326530612244898
79,4,BX,83.0,0.3614457831325301,0.6385542168674698
79,5,BX,82.0,0.43902439024390244,0.5609756097560976
79,6,BX,81.0,0.345679012345679,0.654320987654321
79,7,BX,86.0,0.3953488372093023,0.6046511627906976
79,8,BX,89.0,0.3707865168539326,0.6292134831460674
79,9,BX,60.0,0.2833333333333333,0.7166666666666667
79,10,BX,135.0,0.3851851851851852,0.6148148148148148
79,11,BX,160.0,0.35,0.65
79,12,BX,149.0,0.40268456375838924,0.5973154362416108
79,13,BX,124.0,0.41935483870967744,0.5806451612903225
79,14,BX,145.0,0.30344827586206896,0.6965517241379311
79,15,BX,155.0,0.44516129032258067,0.5548387096774193
79,16,BX,74.0,0.4864864864864865,0.5135135135135135
79,17,BX,105.0,0.24761904761904763,0.7523809523809524
79,18,BX,117.0,0.38461538461538464,0.6153846153846154
79,19,BX,64.0,0.234375,0.765625
79,20,BX,122.0,0.4672131147540984,0.5327868852459017
79,21,BX,75.0,0.4666666666666667,0.5333333333333333
79,22,BX,160.0,0.375,0.625
79,23,BX,152.0,0.3355263157894737,0.6644736842105263
